calendar_year,sm_league_id,league_name,market,n_odds_rows,n_distinct_events_with_row,n_bookmakers,min_fetched_at,max_fetched_at,n_rows_prematch_vs_kickoff,n_events_any_prematch_row_for_this_market
2025,453,Ekstraklasa,Full Time Result,432,144,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,453,Ekstraklasa,Fulltime Result,432,144,8,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,453,Ekstraklasa,Match Winner,432,144,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,453,Ekstraklasa,Goals Over/Under,288,144,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,462,Liga Portugal,Match Winner,486,162,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,462,Liga Portugal,Full Time Result,486,162,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,462,Liga Portugal,Fulltime Result,486,162,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,462,Liga Portugal,Goals Over/Under,324,162,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,465,Liga Portugal 2,Full Time Result,504,168,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,465,Liga Portugal 2,Match Winner,504,168,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,465,Liga Portugal 2,Fulltime Result,501,167,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,465,Liga Portugal 2,Goals Over/Under,336,168,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,468,Taça De Portugal,Full Time Result,42,14,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,468,Taça De Portugal,Fulltime Result,42,14,8,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,468,Taça De Portugal,Match Winner,42,14,7,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,468,Taça De Portugal,Goals Over/Under,28,14,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,474,Superliga,Full Time Result,441,147,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,474,Superliga,Match Winner,441,147,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,474,Superliga,Fulltime Result,438,146,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,474,Superliga,Goals Over/Under,294,147,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,486,Premier League,Match Winner,288,96,5,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,486,Premier League,Fulltime Result,288,96,4,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,486,Premier League,Goals Over/Under,192,96,5,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,489,FNL,Fulltime Result,351,117,4,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,489,FNL,Match Winner,351,117,5,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,489,FNL,Goals Over/Under,234,117,5,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,492,Russian Cup,Fulltime Result,45,15,4,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,492,Russian Cup,Match Winner,45,15,4,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,492,Russian Cup,Goals Over/Under,30,15,4,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,501,Premiership,Match Winner,336,112,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,501,Premiership,Full Time Result,336,112,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,501,Premiership,Fulltime Result,336,112,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,501,Premiership,Goals Over/Under,224,112,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,513,Premiership Play-Offs,Full Time Result,18,6,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,513,Premiership Play-Offs,Fulltime Result,18,6,4,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,513,Premiership Play-Offs,Match Winner,18,6,7,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,513,Premiership Play-Offs,Goals Over/Under,12,6,4,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,531,Super Liga,Match Winner,408,136,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,531,Super Liga,Fulltime Result,399,133,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,531,Super Liga,Full Time Result,375,125,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,531,Super Liga,Goals Over/Under,272,136,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,540,Niké Liga,Match Winner,258,86,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,540,Niké Liga,Full Time Result,258,86,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,540,Niké Liga,Fulltime Result,258,86,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,540,Niké Liga,Goals Over/Under,172,86,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,564,La Liga,Full Time Result,597,199,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,564,La Liga,Match Winner,597,199,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,564,La Liga,Fulltime Result,594,198,10,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,564,La Liga,Goals Over/Under,398,199,15,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,567,La Liga 2,Fulltime Result,675,225,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,567,La Liga 2,Full Time Result,675,225,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,567,La Liga 2,Match Winner,675,225,15,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,567,La Liga 2,Goals Over/Under,450,225,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,570,Copa Del Rey,Match Winner,99,33,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,570,Copa Del Rey,Full Time Result,99,33,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,570,Copa Del Rey,Fulltime Result,99,33,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,570,Copa Del Rey,Goals Over/Under,66,33,10,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,573,Allsvenskan,Full Time Result,279,93,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,573,Allsvenskan,Fulltime Result,279,93,8,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,573,Allsvenskan,Match Winner,279,93,10,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,573,Allsvenskan,Goals Over/Under,186,93,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,591,Super League,Match Winner,360,120,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,591,Super League,Full Time Result,360,120,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,591,Super League,Fulltime Result,360,120,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,591,Super League,Goals Over/Under,240,120,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,600,Super Lig,Full Time Result,561,187,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,600,Super Lig,Fulltime Result,561,187,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,600,Super Lig,Match Winner,561,187,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,600,Super Lig,Goals Over/Under,374,187,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,603,1. Lig,Fulltime Result,630,210,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,603,1. Lig,Match Winner,622,208,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,603,1. Lig,Full Time Result,579,193,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,603,1. Lig,Goals Over/Under,394,197,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,609,Premier League,Match Winner,318,106,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,609,Premier League,Full Time Result,312,104,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,609,Premier League,Fulltime Result,309,103,10,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,609,Premier League,Goals Over/Under,212,106,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,636,Liga Profesional de Fútbol,Full Time Result,762,254,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,636,Liga Profesional de Fútbol,Fulltime Result,762,254,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,636,Liga Profesional de Fútbol,Match Winner,762,254,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,636,Liga Profesional de Fútbol,Goals Over/Under,508,254,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,648,Serie A,Fulltime Result,300,100,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,648,Serie A,Full Time Result,300,100,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,648,Serie A,Match Winner,300,100,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,648,Serie A,Goals Over/Under,200,100,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,651,Serie B,Match Winner,285,95,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,651,Serie B,Full Time Result,285,95,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,651,Serie B,Fulltime Result,285,95,8,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,651,Serie B,Goals Over/Under,190,95,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,654,Copa do Brasil,Match Winner,276,92,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,654,Copa do Brasil,Fulltime Result,273,91,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,654,Copa do Brasil,Full Time Result,261,87,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,654,Copa do Brasil,Goals Over/Under,184,92,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,663,Primera Division,Full Time Result,285,95,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,663,Primera Division,Match Winner,285,95,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,663,Primera Division,Fulltime Result,282,94,8,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,663,Primera Division,Goals Over/Under,190,95,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,672,Liga BetPlay,Full Time Result,597,199,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,672,Liga BetPlay,Fulltime Result,558,186,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,672,Liga BetPlay,Match Winner,534,178,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,672,Liga BetPlay,Goals Over/Under,402,201,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,743,Liga MX,Full Time Result,510,170,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,743,Liga MX,Fulltime Result,510,170,10,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,743,Liga MX,Match Winner,507,169,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,743,Liga MX,Goals Over/Under,340,170,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,764,Primera Division,Full Time Result,366,122,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,764,Primera Division,Fulltime Result,366,122,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,764,Primera Division,Match Winner,366,122,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,764,Primera Division,Goals Over/Under,244,122,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,770,Primera Division,Full Time Result,393,131,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,770,Primera Division,Fulltime Result,393,131,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,770,Primera Division,Match Winner,369,123,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,770,Primera Division,Goals Over/Under,262,131,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,779,Major League Soccer,Full Time Result,726,242,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,779,Major League Soccer,Fulltime Result,726,242,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,779,Major League Soccer,Match Winner,711,237,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,779,Major League Soccer,Goals Over/Under,484,242,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,806,Premier League,Match Winner,426,142,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,806,Premier League,Fulltime Result,423,141,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,806,Premier League,Full Time Result,417,139,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,806,Premier League,Goals Over/Under,284,142,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,809,Ligue 1,Fulltime Result,321,107,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,809,Ligue 1,Match Winner,321,107,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,809,Ligue 1,Full Time Result,318,106,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,809,Ligue 1,Goals Over/Under,214,107,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,827,Ligue 1,Fulltime Result,178,60,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,827,Ligue 1,Full Time Result,153,51,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,827,Ligue 1,Goals Over/Under,104,52,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,827,Ligue 1,Match Winner,81,27,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,830,Premier League,Match Winner,489,163,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,830,Premier League,Full Time Result,480,160,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,830,Premier League,Fulltime Result,471,157,10,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,830,Premier League,Goals Over/Under,330,165,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,860,Botola Pro,Fulltime Result,330,110,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,860,Botola Pro,Match Winner,327,109,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,860,Botola Pro,Full Time Result,324,108,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,860,Botola Pro,Goals Over/Under,220,110,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,902,Persian Gulf Pro League,Fulltime Result,384,128,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,902,Persian Gulf Pro League,Match Winner,360,120,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,902,Persian Gulf Pro League,Full Time Result,312,104,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,902,Persian Gulf Pro League,Goals Over/Under,244,122,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,938,Stars League,Full Time Result,198,66,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,938,Stars League,Fulltime Result,198,66,7,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,938,Stars League,Match Winner,198,66,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,938,Stars League,Goals Over/Under,132,66,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,944,Pro League,Full Time Result,567,189,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,944,Pro League,Fulltime Result,564,188,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,944,Pro League,Match Winner,564,188,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,944,Pro League,Goals Over/Under,378,189,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,950,Kings Cup,Match Winner,21,7,7,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,950,Kings Cup,Full Time Result,21,7,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,950,Kings Cup,Fulltime Result,21,7,5,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,950,Kings Cup,Goals Over/Under,14,7,6,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,959,UAE Pro League,Fulltime Result,339,113,10,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,959,UAE Pro League,Match Winner,339,113,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,959,UAE Pro League,Full Time Result,336,112,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,959,UAE Pro League,Goals Over/Under,226,113,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,968,J1 League,Full Time Result,558,186,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,968,J1 League,Fulltime Result,558,186,8,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,968,J1 League,Match Winner,558,186,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,968,J1 League,Goals Over/Under,372,186,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,989,Super League,Match Winner,303,101,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,989,Super League,Fulltime Result,291,97,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,989,Super League,Full Time Result,279,93,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,989,Super League,Goals Over/Under,202,101,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1007,Indian Super League,Match Winner,237,79,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1007,Indian Super League,Fulltime Result,234,78,10,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1007,Indian Super League,Full Time Result,231,77,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1007,Indian Super League,Goals Over/Under,158,79,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1034,K League 1,Fulltime Result,303,101,8,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1034,K League 1,Full Time Result,303,101,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1034,K League 1,Match Winner,303,101,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1034,K League 1,Goals Over/Under,202,101,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1073,V-League,Match Winner,312,104,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1073,V-League,Full Time Result,306,102,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1073,V-League,Fulltime Result,303,101,10,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1073,V-League,Goals Over/Under,208,104,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1085,AFC Champions League Elite,Fulltime Result,141,47,10,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1085,AFC Champions League Elite,Full Time Result,141,47,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1085,AFC Champions League Elite,Match Winner,135,45,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1085,AFC Champions League Elite,Goals Over/Under,94,47,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1088,AFC Champions League Two,Match Winner,87,29,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1088,AFC Champions League Two,Full Time Result,87,29,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1088,AFC Champions League Two,Fulltime Result,87,29,10,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1088,AFC Champions League Two,Goals Over/Under,58,29,10,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1107,CAF Champions League,Full Time Result,111,37,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1107,CAF Champions League,Fulltime Result,111,37,8,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1107,CAF Champions League,Match Winner,111,37,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1107,CAF Champions League,Goals Over/Under,74,37,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1116,Copa Sudamericana,Match Winner,336,112,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1116,Copa Sudamericana,Fulltime Result,336,112,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1116,Copa Sudamericana,Full Time Result,334,111,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1116,Copa Sudamericana,Goals Over/Under,224,112,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1122,Copa Libertadores,Full Time Result,375,125,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1122,Copa Libertadores,Match Winner,375,125,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1122,Copa Libertadores,Fulltime Result,372,124,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1122,Copa Libertadores,Goals Over/Under,250,125,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1123,OFC Champions League,Fulltime Result,33,11,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1123,OFC Champions League,Full Time Result,27,9,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
