run_key,shadow_daily_pick_id,sm_fixture_id,bt2_event_id,kickoff_utc,league,eval_status,evaluation_reason,truth_source_at_eval,local_event_status,local_result_home,local_result_away,sm_http_status,sm_event_status,sm_result_home,sm_result_away,sm_has_ft_score,sm_error_message,merged_result_home,merged_result_away,merged_truth_source_sim,root_cause_primary,root_cause_detail,eval_stored_home,eval_stored_away
shadow-dsr-native-full-20260428-214014,506,19427455,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,4,2,True,,4,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,507,19433447,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,0,True,,1,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,508,19439255,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,3,True,,1,3,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,509,19439259,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,0,True,,2,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,510,19427456,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,0,True,,0,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,511,19427457,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,1,True,,1,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,512,19427459,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,3,0,True,,3,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,513,19433444,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,1,True,,0,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,514,19439256,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,3,True,,0,3,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,515,19439252,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,1,True,,2,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,516,19431623,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,4,1,True,,4,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,517,19433478,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,3,True,,1,3,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,518,19433479,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,1,True,,2,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,519,19424884,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,0,True,,0,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,520,19424889,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,2,True,,0,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,521,19424887,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,2,True,,1,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,522,19424888,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,0,True,,1,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,523,19427640,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,1,True,,1,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,524,19427641,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,0,True,,0,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,525,19427637,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,0,True,,0,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,526,19427644,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,0,True,,0,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,527,19433885,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,3,True,,0,3,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,528,19425052,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,1,True,,0,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,529,19439426,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,1,True,,1,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,530,19427646,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,3,1,True,,3,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,531,19427648,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,0,True,,2,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,532,19427655,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,3,0,True,,3,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,533,19427647,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,3,True,,2,3,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,534,19433881,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,1,True,,1,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,535,19433879,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,2,True,,0,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,536,19425053,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,0,True,,1,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,537,19425055,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,1,True,,1,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,538,19425060,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,1,True,,1,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,539,19425051,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,0,True,,1,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,540,19439420,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,4,1,True,,4,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,541,19439425,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,1,True,,1,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,542,19439422,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,3,True,,1,3,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,543,19439423,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,2,True,,0,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,544,19427651,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,1,True,,1,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,545,19427649,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,4,True,,2,4,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,546,19427653,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,0,True,,2,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,547,19427654,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,1,True,,1,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,548,19433878,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,1,True,,2,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,549,19433880,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,1,True,,1,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,550,19433884,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,0,True,,2,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,551,19425059,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,2,True,,0,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,552,19425054,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,0,True,,1,0,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,553,19425056,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,3,True,,0,3,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,554,19425057,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,3,1,True,,3,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,555,19439429,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,3,True,,0,3,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,556,19439427,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,5,1,True,,5,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,557,19439421,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,1,True,,1,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,558,19439424,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,2,True,,1,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,559,19439428,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,1,True,,1,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,560,19425068,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,3,True,,0,3,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,561,19425064,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,0,2,True,,0,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,562,19433614,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,3,3,True,,3,3,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,563,19439432,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,2,True,,1,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,564,19433610,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,2,True,,2,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,565,19433611,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,2,True,,2,2,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,566,19433617,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,2,1,True,,2,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,567,19433612,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,4,True,,1,4,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
shadow-dsr-native-full-20260428-214014,568,19439436,,,,pending_result,dsr_parse_status=ok,toa_payload_only_v1,,,,200,FT,1,1,True,,1,1,sportmonks_fixture_api_v1,falta de enlace limpio,sin bt2_event_id; solo sm_fixture_id (evaluación depende de SM/merge),,
